news_id,publish_time,lifespan_end
N15834,2019-11-10 12:07:36,2019-11-12 00:07:36
N43819,2019-11-10 12:08:13,2019-11-12 00:08:13
N3885,2019-11-10 12:08:45,2019-11-12 00:08:45
N64651,2019-11-10 12:09:37,2019-11-12 00:09:37
N10828,2019-11-10 12:09:40,2019-11-12 00:09:40
N56090,2019-11-10 12:09:40,2019-11-12 00:09:40
N18606,2019-11-10 12:10:49,2019-11-12 00:10:49
N56819,2019-11-10 12:11:51,2019-11-12 00:11:51
N34672,2019-11-10 12:12:43,2019-11-12 00:12:43
N2965,2019-11-10 12:14:56,2019-11-12 00:14:56
N17482,2019-11-10 12:21:03,2019-11-12 00:21:03
N19329,2019-11-10 12:22:35,2019-11-12 00:22:35
N48264,2019-11-10 12:23:19,2019-11-12 00:23:19
N32240,2019-11-10 12:25:49,2019-11-12 00:25:49
N37098,2019-11-10 12:26:22,2019-11-12 00:26:22
N21707,2019-11-10 12:29:24,2019-11-12 00:29:24
N47957,2019-11-10 12:29:28,2019-11-12 00:29:28
N16389,2019-11-10 12:31:48,2019-11-12 00:31:48
N2846,2019-11-10 12:32:49,2019-11-12 00:32:49
N45168,2019-11-10 12:33:32,2019-11-12 00:33:32
N9136,2019-11-10 12:36:15,2019-11-12 00:36:15
N28888,2019-11-10 12:36:47,2019-11-12 00:36:47
N44032,2019-11-10 12:38:43,2019-11-12 00:38:43
N46847,2019-11-10 12:41:11,2019-11-12 00:41:11
N47762,2019-11-10 12:42:04,2019-11-12 00:42:04
N35434,2019-11-10 12:42:04,2019-11-12 00:42:04
N23085,2019-11-10 12:42:32,2019-11-12 00:42:32
N38887,2019-11-10 12:54:07,2019-11-12 00:54:07
N18203,2019-11-10 12:54:35,2019-11-12 00:54:35
N50861,2019-11-10 12:55:13,2019-11-12 00:55:13
N23339,2019-11-10 12:55:15,2019-11-12 00:55:15
N42749,2019-11-10 12:57:27,2019-11-12 00:57:27
N26211,2019-11-10 13:01:25,2019-11-12 01:01:25
N51634,2019-11-10 13:03:04,2019-11-12 01:03:04
N49685,2019-11-10 13:03:04,2019-11-12 01:03:04
N64153,2019-11-10 13:03:04,2019-11-12 01:03:04
N35608,2019-11-10 13:05:56,2019-11-12 01:05:56
N32472,2019-11-10 13:08:44,2019-11-12 01:08:44
N46185,2019-11-10 13:08:50,2019-11-12 01:08:50
N38998,2019-11-10 13:09:04,2019-11-12 01:09:04
N13575,2019-11-10 13:11:49,2019-11-12 01:11:49
N47040,2019-11-10 13:15:42,2019-11-12 01:15:42
N58941,2019-11-10 13:17:08,2019-11-12 01:17:08
N38691,2019-11-10 13:18:10,2019-11-12 01:18:10
N35623,2019-11-10 13:20:39,2019-11-12 01:20:39
N40702,2019-11-10 13:21:35,2019-11-12 01:21:35
N38905,2019-11-10 13:22:11,2019-11-12 01:22:11
N46491,2019-11-10 13:22:38,2019-11-12 01:22:38
N15090,2019-11-10 13:22:58,2019-11-12 01:22:58
N38155,2019-11-10 13:23:07,2019-11-12 01:23:07
N6330,2019-11-10 13:24:22,2019-11-12 01:24:22
N16659,2019-11-10 13:26:43,2019-11-12 01:26:43
N60277,2019-11-10 13:28:23,2019-11-12 01:28:23
N41739,2019-11-10 13:28:37,2019-11-12 01:28:37
N21365,2019-11-10 13:28:37,2019-11-12 01:28:37
N35652,2019-11-10 13:31:37,2019-11-12 01:31:37
N50060,2019-11-10 13:32:35,2019-11-12 01:32:35
N53554,2019-11-10 13:33:46,2019-11-12 01:33:46
N37925,2019-11-10 13:34:16,2019-11-12 01:34:16
N25989,2019-11-10 13:36:49,2019-11-12 01:36:49
N23469,2019-11-10 13:36:58,2019-11-12 01:36:58
N59252,2019-11-10 13:40:01,2019-11-12 01:40:01
N55411,2019-11-10 13:41:02,2019-11-12 01:41:02
N21519,2019-11-10 13:41:07,2019-11-12 01:41:07
N2658,2019-11-10 13:41:43,2019-11-12 01:41:43
N56517,2019-11-10 13:43:06,2019-11-12 01:43:06
N963,2019-11-10 13:44:56,2019-11-12 01:44:56
N40993,2019-11-10 13:47:18,2019-11-12 01:47:18
N8335,2019-11-10 13:49:17,2019-11-12 01:49:17
N22170,2019-11-10 13:50:32,2019-11-12 01:50:32
N61119,2019-11-10 13:50:45,2019-11-12 01:50:45
N2135,2019-11-10 13:50:45,2019-11-12 01:50:45
N1857,2019-11-10 13:51:36,2019-11-12 01:51:36
N13684,2019-11-10 13:52:26,2019-11-12 01:52:26
N42751,2019-11-10 13:52:28,2019-11-12 01:52:28
N56786,2019-11-10 13:52:55,2019-11-12 01:52:55
N20563,2019-11-10 13:53:30,2019-11-12 01:53:30
N3506,2019-11-10 13:54:16,2019-11-12 01:54:16
N28668,2019-11-10 13:54:16,2019-11-12 01:54:16
N15931,2019-11-10 13:54:54,2019-11-12 01:54:54
N13793,2019-11-10 13:55:43,2019-11-12 01:55:43
N21619,2019-11-10 13:55:43,2019-11-12 01:55:43
N37861,2019-11-10 13:55:46,2019-11-12 01:55:46
N54411,2019-11-10 13:55:48,2019-11-12 01:55:48
N16442,2019-11-10 13:56:01,2019-11-12 01:56:01
N2702,2019-11-10 13:56:48,2019-11-12 01:56:48
N39988,2019-11-10 13:59:40,2019-11-12 01:59:40
N64197,2019-11-10 14:00:36,2019-11-12 02:00:36
N52647,2019-11-10 14:03:03,2019-11-12 02:03:03
N56774,2019-11-10 14:04:22,2019-11-12 02:04:22
N23032,2019-11-10 14:04:30,2019-11-12 02:04:30
N34086,2019-11-10 14:07:33,2019-11-12 02:07:33
N34056,2019-11-10 14:07:33,2019-11-12 02:07:33
N52705,2019-11-10 14:07:55,2019-11-12 02:07:55
N64364,2019-11-10 14:07:55,2019-11-12 02:07:55
N2871,2019-11-10 14:09:59,2019-11-12 02:09:59
N9738,2019-11-10 14:11:47,2019-11-12 02:11:47
N8922,2019-11-10 14:12:08,2019-11-12 02:12:08
N28170,2019-11-10 14:12:32,2019-11-12 02:12:32
N46362,2019-11-10 14:14:52,2019-11-12 02:14:52
N38560,2019-11-10 14:15:05,2019-11-12 02:15:05
N3049,2019-11-10 14:18:32,2019-11-12 02:18:32
N61898,2019-11-10 14:21:11,2019-11-12 02:21:11
N31763,2019-11-10 14:21:33,2019-11-12 02:21:33
N12109,2019-11-10 14:23:50,2019-11-12 02:23:50
N52947,2019-11-10 14:25:22,2019-11-12 02:25:22
N41893,2019-11-10 14:26:33,2019-11-12 02:26:33
N5975,2019-11-10 14:26:34,2019-11-12 02:26:34
N53866,2019-11-10 14:29:40,2019-11-12 02:29:40
N55489,2019-11-10 14:30:56,2019-11-12 02:30:56
N60236,2019-11-10 14:31:20,2019-11-12 02:31:20
N18140,2019-11-10 14:33:14,2019-11-12 02:33:14
N10169,2019-11-10 14:35:07,2019-11-12 02:35:07
N64689,2019-11-10 14:35:38,2019-11-12 02:35:38
N64734,2019-11-10 14:36:25,2019-11-12 02:36:25
N43790,2019-11-10 14:36:49,2019-11-12 02:36:49
N7627,2019-11-10 14:36:52,2019-11-12 02:36:52
N47477,2019-11-10 14:40:23,2019-11-12 02:40:23
N10323,2019-11-10 14:40:38,2019-11-12 02:40:38
N32330,2019-11-10 14:43:59,2019-11-12 02:43:59
N40011,2019-11-10 14:44:51,2019-11-12 02:44:51
N12345,2019-11-10 14:45:29,2019-11-12 02:45:29
N21309,2019-11-10 14:45:59,2019-11-12 02:45:59
N53300,2019-11-10 14:46:44,2019-11-12 02:46:44
N22720,2019-11-10 14:48:19,2019-11-12 02:48:19
N36681,2019-11-10 14:48:24,2019-11-12 02:48:24
N29696,2019-11-10 14:48:57,2019-11-12 02:48:57
N3369,2019-11-10 14:50:05,2019-11-12 02:50:05
N17104,2019-11-10 14:51:50,2019-11-12 02:51:50
N41166,2019-11-10 14:52:46,2019-11-12 02:52:46
N57691,2019-11-10 14:54:42,2019-11-12 02:54:42
N59805,2019-11-10 14:55:33,2019-11-12 02:55:33
N14329,2019-11-10 15:00:14,2019-11-12 03:00:14
N58329,2019-11-10 15:03:54,2019-11-12 03:03:54
N63087,2019-11-10 15:05:22,2019-11-12 03:05:22
N38393,2019-11-10 15:05:56,2019-11-12 03:05:56
N56448,2019-11-10 15:08:12,2019-11-12 03:08:12
N17307,2019-11-10 15:08:36,2019-11-12 03:08:36
N49178,2019-11-10 15:11:32,2019-11-12 03:11:32
N14488,2019-11-10 15:11:36,2019-11-12 03:11:36
N52007,2019-11-10 15:11:50,2019-11-12 03:11:50
N12379,2019-11-10 15:13:00,2019-11-12 03:13:00
N15193,2019-11-10 15:13:52,2019-11-12 03:13:52
N24995,2019-11-10 15:15:12,2019-11-12 03:15:12
N51369,2019-11-10 15:16:15,2019-11-12 03:16:15
N9474,2019-11-10 15:16:44,2019-11-12 03:16:44
N33201,2019-11-10 15:17:34,2019-11-12 03:17:34
N12721,2019-11-10 15:18:04,2019-11-12 03:18:04
N24122,2019-11-10 15:18:15,2019-11-12 03:18:15
N29424,2019-11-10 15:21:07,2019-11-12 03:21:07
N41224,2019-11-10 15:21:07,2019-11-12 03:21:07
N42595,2019-11-10 15:21:58,2019-11-12 03:21:58
N15952,2019-11-10 15:22:40,2019-11-12 03:22:40
N56104,2019-11-10 15:24:26,2019-11-12 03:24:26
N52203,2019-11-10 15:25:22,2019-11-12 03:25:22
N53532,2019-11-10 15:25:49,2019-11-12 03:25:49
N28389,2019-11-10 15:26:33,2019-11-12 03:26:33
N63163,2019-11-10 15:26:50,2019-11-12 03:26:50
N29121,2019-11-10 15:27:32,2019-11-12 03:27:32
N47850,2019-11-10 15:27:32,2019-11-12 03:27:32
N37545,2019-11-10 15:29:01,2019-11-12 03:29:01
N37279,2019-11-10 15:29:13,2019-11-12 03:29:13
N32600,2019-11-10 15:31:18,2019-11-12 03:31:18
N26577,2019-11-10 15:40:39,2019-11-12 03:40:39
N1951,2019-11-10 15:45:05,2019-11-12 03:45:05
N21228,2019-11-10 15:50:31,2019-11-12 03:50:31
N13922,2019-11-10 15:52:15,2019-11-12 03:52:15
N26108,2019-11-10 15:54:46,2019-11-12 03:54:46
N4219,2019-11-10 15:55:15,2019-11-12 03:55:15
N46840,2019-11-10 16:00:31,2019-11-12 04:00:31
N63601,2019-11-10 16:02:43,2019-11-12 04:02:43
N37595,2019-11-10 16:03:26,2019-11-12 04:03:26
N58450,2019-11-10 16:05:26,2019-11-12 04:05:26
N48759,2019-11-10 16:05:26,2019-11-12 04:05:26
N61623,2019-11-10 16:05:26,2019-11-12 04:05:26
N60613,2019-11-10 16:08:30,2019-11-12 04:08:30
N2782,2019-11-10 16:08:40,2019-11-12 04:08:40
N6452,2019-11-10 16:09:37,2019-11-12 04:09:37
N12800,2019-11-10 16:10:03,2019-11-12 04:10:03
N15761,2019-11-10 16:10:03,2019-11-12 04:10:03
N53161,2019-11-10 16:11:29,2019-11-12 04:11:29
N44670,2019-11-10 16:12:11,2019-11-12 04:12:11
N24265,2019-11-10 16:12:52,2019-11-12 04:12:52
N7394,2019-11-10 16:13:24,2019-11-12 04:13:24
N34146,2019-11-10 16:13:40,2019-11-12 04:13:40
N40683,2019-11-10 16:14:25,2019-11-12 04:14:25
N14895,2019-11-10 16:16:00,2019-11-12 04:16:00
N36621,2019-11-10 16:17:07,2019-11-12 04:17:07
N55067,2019-11-10 16:17:50,2019-11-12 04:17:50
N22506,2019-11-10 16:21:01,2019-11-12 04:21:01
N16993,2019-11-10 16:22:32,2019-11-12 04:22:32
N12767,2019-11-10 16:24:20,2019-11-12 04:24:20
N3354,2019-11-10 16:24:20,2019-11-12 04:24:20
N27309,2019-11-10 16:25:51,2019-11-12 04:25:51
N21758,2019-11-10 16:26:19,2019-11-12 04:26:19
N32967,2019-11-10 16:27:41,2019-11-12 04:27:41
N12844,2019-11-10 16:28:17,2019-11-12 04:28:17
N61359,2019-11-10 16:29:53,2019-11-12 04:29:53
N46258,2019-11-10 16:33:08,2019-11-12 04:33:08
N28017,2019-11-10 16:33:37,2019-11-12 04:33:37
N49354,2019-11-10 16:36:22,2019-11-12 04:36:22
N40056,2019-11-10 16:36:43,2019-11-12 04:36:43
N32340,2019-11-10 16:36:43,2019-11-12 04:36:43
N51233,2019-11-10 16:39:17,2019-11-12 04:39:17
N27349,2019-11-10 16:40:17,2019-11-12 04:40:17
N57717,2019-11-10 16:40:24,2019-11-12 04:40:24
N21106,2019-11-10 16:43:33,2019-11-12 04:43:33
N45798,2019-11-10 16:43:33,2019-11-12 04:43:33
N56784,2019-11-10 16:43:33,2019-11-12 04:43:33
N7535,2019-11-10 16:44:12,2019-11-12 04:44:12
N56095,2019-11-10 16:44:12,2019-11-12 04:44:12
N31050,2019-11-10 16:44:12,2019-11-12 04:44:12
N45887,2019-11-10 16:44:12,2019-11-12 04:44:12
N10808,2019-11-10 16:45:13,2019-11-12 04:45:13
N19268,2019-11-10 16:46:44,2019-11-12 04:46:44
N61954,2019-11-10 16:47:02,2019-11-12 04:47:02
N54161,2019-11-10 16:48:10,2019-11-12 04:48:10
N49030,2019-11-10 16:50:02,2019-11-12 04:50:02
N9158,2019-11-10 16:50:02,2019-11-12 04:50:02
N36836,2019-11-10 16:51:29,2019-11-12 04:51:29
N37318,2019-11-10 16:54:49,2019-11-12 04:54:49
N15856,2019-11-10 16:54:49,2019-11-12 04:54:49
N26952,2019-11-10 16:56:44,2019-11-12 04:56:44
N12541,2019-11-10 16:57:09,2019-11-12 04:57:09
N16318,2019-11-10 16:57:36,2019-11-12 04:57:36
N7408,2019-11-10 16:57:43,2019-11-12 04:57:43
N159,2019-11-10 16:58:34,2019-11-12 04:58:34
N13825,2019-11-10 16:59:30,2019-11-12 04:59:30
N56947,2019-11-10 16:59:41,2019-11-12 04:59:41
N40110,2019-11-10 17:01:12,2019-11-12 05:01:12
N3392,2019-11-10 17:01:58,2019-11-12 05:01:58
N52253,2019-11-10 17:02:13,2019-11-12 05:02:13
N33985,2019-11-10 17:03:57,2019-11-12 05:03:57
N53291,2019-11-10 17:04:37,2019-11-12 05:04:37
N13130,2019-11-10 17:04:50,2019-11-12 05:04:50
N1376,2019-11-10 17:05:26,2019-11-12 05:05:26
N31037,2019-11-10 17:05:39,2019-11-12 05:05:39
N15962,2019-11-10 17:07:25,2019-11-12 05:07:25
N51351,2019-11-10 17:07:34,2019-11-12 05:07:34
N63936,2019-11-10 17:07:39,2019-11-12 05:07:39
N30017,2019-11-10 17:09:40,2019-11-12 05:09:40
N4095,2019-11-10 17:09:54,2019-11-12 05:09:54
N30529,2019-11-10 17:10:06,2019-11-12 05:10:06
N21321,2019-11-10 17:12:27,2019-11-12 05:12:27
N17620,2019-11-10 17:12:57,2019-11-12 05:12:57
N20231,2019-11-10 17:14:08,2019-11-12 05:14:08
N27879,2019-11-10 17:14:08,2019-11-12 05:14:08
N29619,2019-11-10 17:14:11,2019-11-12 05:14:11
N1206,2019-11-10 17:16:39,2019-11-12 05:16:39
N12544,2019-11-10 17:16:39,2019-11-12 05:16:39
N20766,2019-11-10 17:17:07,2019-11-12 05:17:07
N6580,2019-11-10 17:17:16,2019-11-12 05:17:16
N28578,2019-11-10 17:17:59,2019-11-12 05:17:59
N30135,2019-11-10 17:18:59,2019-11-12 05:18:59
N63424,2019-11-10 17:21:18,2019-11-12 05:21:18
N9273,2019-11-10 17:22:14,2019-11-12 05:22:14
N32841,2019-11-10 17:25:25,2019-11-12 05:25:25
N23779,2019-11-10 17:25:52,2019-11-12 05:25:52
N46309,2019-11-10 17:27:08,2019-11-12 05:27:08
N30987,2019-11-10 17:27:29,2019-11-12 05:27:29
N30345,2019-11-10 17:27:30,2019-11-12 05:27:30
N40495,2019-11-10 17:28:05,2019-11-12 05:28:05
N41104,2019-11-10 17:28:09,2019-11-12 05:28:09
N11541,2019-11-10 17:28:18,2019-11-12 05:28:18
N59693,2019-11-10 17:28:44,2019-11-12 05:28:44
N38487,2019-11-10 17:28:55,2019-11-12 05:28:55
N19868,2019-11-10 17:30:32,2019-11-12 05:30:32
N21180,2019-11-10 17:30:37,2019-11-12 05:30:37
N33691,2019-11-10 17:31:16,2019-11-12 05:31:16
N48269,2019-11-10 17:31:19,2019-11-12 05:31:19
N54332,2019-11-10 17:33:43,2019-11-12 05:33:43
N62111,2019-11-10 17:34:21,2019-11-12 05:34:21
N990,2019-11-10 17:37:25,2019-11-12 05:37:25
N28820,2019-11-10 17:37:46,2019-11-12 05:37:46
N31767,2019-11-10 17:38:23,2019-11-12 05:38:23
N42480,2019-11-10 17:39:11,2019-11-12 05:39:11
N54038,2019-11-10 17:40:06,2019-11-12 05:40:06
N53090,2019-11-10 17:40:24,2019-11-12 05:40:24
N42614,2019-11-10 17:43:25,2019-11-12 05:43:25
N52046,2019-11-10 17:45:03,2019-11-12 05:45:03
N2869,2019-11-10 17:47:47,2019-11-12 05:47:47
N58369,2019-11-10 17:49:09,2019-11-12 05:49:09
N19117,2019-11-10 17:51:29,2019-11-12 05:51:29
N20895,2019-11-10 17:53:06,2019-11-12 05:53:06
N47873,2019-11-10 17:53:27,2019-11-12 05:53:27
N30892,2019-11-10 17:57:13,2019-11-12 05:57:13
N1812,2019-11-10 17:57:47,2019-11-12 05:57:47
N28047,2019-11-10 17:58:17,2019-11-12 05:58:17
N5020,2019-11-10 17:59:19,2019-11-12 05:59:19
N26410,2019-11-10 17:59:52,2019-11-12 05:59:52
N44663,2019-11-10 18:01:10,2019-11-12 06:01:10
N22111,2019-11-10 18:04:21,2019-11-12 06:04:21
N15811,2019-11-10 18:06:01,2019-11-12 06:06:01
N50,2019-11-10 18:06:01,2019-11-12 06:06:01
N613,2019-11-10 18:08:29,2019-11-12 06:08:29
N39815,2019-11-10 18:09:16,2019-11-12 06:09:16
N46724,2019-11-10 18:09:44,2019-11-12 06:09:44
N64542,2019-11-10 18:10:24,2019-11-12 06:10:24
N19182,2019-11-10 18:11:39,2019-11-12 06:11:39
N62824,2019-11-10 18:12:11,2019-11-12 06:12:11
N52820,2019-11-10 18:12:54,2019-11-12 06:12:54
N46109,2019-11-10 18:18:15,2019-11-12 06:18:15
N61378,2019-11-10 18:20:01,2019-11-12 06:20:01
N20133,2019-11-10 18:21:52,2019-11-12 06:21:52
N50162,2019-11-10 18:23:05,2019-11-12 06:23:05
N41795,2019-11-10 18:23:15,2019-11-12 06:23:15
N12670,2019-11-10 18:23:24,2019-11-12 06:23:24
N18698,2019-11-10 18:23:32,2019-11-12 06:23:32
N58728,2019-11-10 18:23:50,2019-11-12 06:23:50
N50485,2019-11-10 18:35:52,2019-11-12 06:35:52
N26607,2019-11-10 18:36:23,2019-11-12 06:36:23
N17011,2019-11-10 18:36:23,2019-11-12 06:36:23
N13341,2019-11-10 18:36:23,2019-11-12 06:36:23
N31368,2019-11-10 18:37:29,2019-11-12 06:37:29
N4210,2019-11-10 18:38:08,2019-11-12 06:38:08
N55204,2019-11-10 18:38:12,2019-11-12 06:38:12
N4396,2019-11-10 18:39:08,2019-11-12 06:39:08
N29848,2019-11-10 18:40:21,2019-11-12 06:40:21
N23356,2019-11-10 18:40:53,2019-11-12 06:40:53
N52446,2019-11-10 18:41:05,2019-11-12 06:41:05
N37862,2019-11-10 18:41:17,2019-11-12 06:41:17
N17473,2019-11-10 18:42:24,2019-11-12 06:42:24
N15840,2019-11-10 18:43:44,2019-11-12 06:43:44
N59601,2019-11-10 18:44:10,2019-11-12 06:44:10
N13822,2019-11-10 18:44:49,2019-11-12 06:44:49
N46772,2019-11-10 18:47:48,2019-11-12 06:47:48
N51946,2019-11-10 18:49:19,2019-11-12 06:49:19
N55492,2019-11-10 18:49:58,2019-11-12 06:49:58
N41842,2019-11-10 18:50:19,2019-11-12 06:50:19
N55025,2019-11-10 18:51:14,2019-11-12 06:51:14
N10708,2019-11-10 18:53:10,2019-11-12 06:53:10
N64859,2019-11-10 18:54:59,2019-11-12 06:54:59
N43826,2019-11-10 18:56:43,2019-11-12 06:56:43
N43992,2019-11-10 18:56:45,2019-11-12 06:56:45
N31273,2019-11-10 18:56:45,2019-11-12 06:56:45
N24200,2019-11-10 18:57:22,2019-11-12 06:57:22
N7481,2019-11-10 18:59:29,2019-11-12 06:59:29
N34929,2019-11-10 18:59:49,2019-11-12 06:59:49
N39760,2019-11-10 18:59:51,2019-11-12 06:59:51
N53654,2019-11-10 19:00:12,2019-11-12 07:00:12
N7809,2019-11-10 19:01:14,2019-11-12 07:01:14
N241,2019-11-10 19:01:14,2019-11-12 07:01:14
N57628,2019-11-10 19:02:25,2019-11-12 07:02:25
N45260,2019-11-10 19:05:02,2019-11-12 07:05:02
N34950,2019-11-10 19:06:53,2019-11-12 07:06:53
N60298,2019-11-10 19:08:05,2019-11-12 07:08:05
N64497,2019-11-10 19:08:05,2019-11-12 07:08:05
N59836,2019-11-10 19:08:05,2019-11-12 07:08:05
N3853,2019-11-10 19:08:38,2019-11-12 07:08:38
N53844,2019-11-10 19:08:47,2019-11-12 07:08:47
N52039,2019-11-10 19:08:47,2019-11-12 07:08:47
N9475,2019-11-10 19:08:55,2019-11-12 07:08:55
N61437,2019-11-10 19:10:00,2019-11-12 07:10:00
N50939,2019-11-10 19:10:46,2019-11-12 07:10:46
N11587,2019-11-10 19:10:46,2019-11-12 07:10:46
N24801,2019-11-10 19:13:22,2019-11-12 07:13:22
N27866,2019-11-10 19:16:21,2019-11-12 07:16:21
N56960,2019-11-10 19:16:34,2019-11-12 07:16:34
N57853,2019-11-10 19:18:20,2019-11-12 07:18:20
N3944,2019-11-10 19:19:40,2019-11-12 07:19:40
N18823,2019-11-10 19:20:34,2019-11-12 07:20:34
N49007,2019-11-10 19:23:35,2019-11-12 07:23:35
N43629,2019-11-10 19:24:04,2019-11-12 07:24:04
N9785,2019-11-10 19:24:54,2019-11-12 07:24:54
N3734,2019-11-10 19:25:09,2019-11-12 07:25:09
N34538,2019-11-10 19:25:52,2019-11-12 07:25:52
N3476,2019-11-10 19:28:13,2019-11-12 07:28:13
N594,2019-11-10 19:33:00,2019-11-12 07:33:00
N46373,2019-11-10 19:33:08,2019-11-12 07:33:08
N62599,2019-11-10 19:33:54,2019-11-12 07:33:54
N5451,2019-11-10 19:39:57,2019-11-12 07:39:57
N18405,2019-11-10 19:41:33,2019-11-12 07:41:33
N4183,2019-11-10 19:41:52,2019-11-12 07:41:52
N43073,2019-11-10 19:42:44,2019-11-12 07:42:44
N5979,2019-11-10 19:43:36,2019-11-12 07:43:36
N20166,2019-11-10 19:43:59,2019-11-12 07:43:59
N25635,2019-11-10 19:44:04,2019-11-12 07:44:04
N39663,2019-11-10 19:46:25,2019-11-12 07:46:25
N15095,2019-11-10 19:47:08,2019-11-12 07:47:08
N45375,2019-11-10 19:47:37,2019-11-12 07:47:37
N47067,2019-11-10 19:48:05,2019-11-12 07:48:05
N1657,2019-11-10 19:48:45,2019-11-12 07:48:45
N5783,2019-11-10 19:49:42,2019-11-12 07:49:42
N26608,2019-11-10 19:50:45,2019-11-12 07:50:45
N7840,2019-11-10 19:51:10,2019-11-12 07:51:10
N47148,2019-11-10 19:51:46,2019-11-12 07:51:46
N32144,2019-11-10 19:56:24,2019-11-12 07:56:24
N63992,2019-11-10 19:56:32,2019-11-12 07:56:32
N8494,2019-11-10 19:56:35,2019-11-12 07:56:35
N42710,2019-11-10 19:58:15,2019-11-12 07:58:15
N10599,2019-11-10 20:00:52,2019-11-12 08:00:52
N14683,2019-11-10 20:03:24,2019-11-12 08:03:24
N16809,2019-11-10 20:12:55,2019-11-12 08:12:55
N35535,2019-11-10 20:13:02,2019-11-12 08:13:02
N21900,2019-11-10 20:15:47,2019-11-12 08:15:47
N7405,2019-11-10 20:16:09,2019-11-12 08:16:09
N32311,2019-11-10 20:18:11,2019-11-12 08:18:11
N19164,2019-11-10 20:22:53,2019-11-12 08:22:53
N26954,2019-11-10 20:24:33,2019-11-12 08:24:33
N58478,2019-11-10 20:25:53,2019-11-12 08:25:53
N26628,2019-11-10 20:29:26,2019-11-12 08:29:26
N9399,2019-11-10 20:29:55,2019-11-12 08:29:55
N26117,2019-11-10 20:30:12,2019-11-12 08:30:12
N41506,2019-11-10 20:30:56,2019-11-12 08:30:56
N53302,2019-11-10 20:33:37,2019-11-12 08:33:37
N40662,2019-11-10 20:33:56,2019-11-12 08:33:56
N1100,2019-11-10 20:39:33,2019-11-12 08:39:33
N11336,2019-11-10 20:39:33,2019-11-12 08:39:33
N47537,2019-11-10 20:39:37,2019-11-12 08:39:37
N62093,2019-11-10 20:40:56,2019-11-12 08:40:56
N20410,2019-11-10 20:44:02,2019-11-12 08:44:02
N56061,2019-11-10 20:44:14,2019-11-12 08:44:14
N24686,2019-11-10 20:45:04,2019-11-12 08:45:04
N42491,2019-11-10 20:46:31,2019-11-12 08:46:31
N39615,2019-11-10 20:54:01,2019-11-12 08:54:01
N49735,2019-11-10 20:54:06,2019-11-12 08:54:06
N26902,2019-11-10 20:57:15,2019-11-12 08:57:15
N47917,2019-11-10 21:06:15,2019-11-12 09:06:15
N36336,2019-11-10 21:12:49,2019-11-12 09:12:49
N25868,2019-11-10 21:13:23,2019-11-12 09:13:23
N13801,2019-11-10 21:19:23,2019-11-12 09:19:23
N17016,2019-11-10 21:22:12,2019-11-12 09:22:12
N27486,2019-11-10 21:24:21,2019-11-12 09:24:21
N5115,2019-11-10 21:32:03,2019-11-12 09:32:03
N18354,2019-11-10 21:32:03,2019-11-12 09:32:03
N8736,2019-11-10 21:33:23,2019-11-12 09:33:23
N56193,2019-11-10 21:37:52,2019-11-12 09:37:52
N31693,2019-11-10 21:39:09,2019-11-12 09:39:09
N57385,2019-11-10 21:42:14,2019-11-12 09:42:14
N21127,2019-11-10 21:44:38,2019-11-12 09:44:38
N37592,2019-11-10 21:45:34,2019-11-12 09:45:34
N61572,2019-11-10 21:50:16,2019-11-12 09:50:16
N57456,2019-11-10 21:51:20,2019-11-12 09:51:20
N2676,2019-11-10 21:51:50,2019-11-12 09:51:50
N45076,2019-11-10 21:52:22,2019-11-12 09:52:22
N23254,2019-11-10 21:52:27,2019-11-12 09:52:27
N16697,2019-11-10 21:59:32,2019-11-12 09:59:32
N39983,2019-11-10 22:03:55,2019-11-12 10:03:55
N11381,2019-11-10 22:04:52,2019-11-12 10:04:52
N24301,2019-11-10 22:08:46,2019-11-12 10:08:46
N45312,2019-11-10 22:10:10,2019-11-12 10:10:10
N35006,2019-11-10 22:11:50,2019-11-12 10:11:50
N7104,2019-11-10 22:14:26,2019-11-12 10:14:26
N51639,2019-11-10 22:18:48,2019-11-12 10:18:48
N3243,2019-11-10 22:18:48,2019-11-12 10:18:48
N59436,2019-11-10 22:18:48,2019-11-12 10:18:48
N33408,2019-11-10 22:20:41,2019-11-12 10:20:41
N4049,2019-11-10 22:25:34,2019-11-12 10:25:34
N58166,2019-11-10 22:28:07,2019-11-12 10:28:07
N43432,2019-11-10 22:30:47,2019-11-12 10:30:47
N37870,2019-11-10 22:30:47,2019-11-12 10:30:47
N36273,2019-11-10 22:31:28,2019-11-12 10:31:28
N5497,2019-11-10 22:31:28,2019-11-12 10:31:28
N18340,2019-11-10 22:33:22,2019-11-12 10:33:22
N48606,2019-11-10 22:34:10,2019-11-12 10:34:10
N3992,2019-11-10 22:34:14,2019-11-12 10:34:14
N62425,2019-11-10 22:34:28,2019-11-12 10:34:28
N51324,2019-11-10 22:37:31,2019-11-12 10:37:31
N62275,2019-11-10 22:48:18,2019-11-12 10:48:18
N17259,2019-11-10 22:50:53,2019-11-12 10:50:53
N52389,2019-11-10 22:54:34,2019-11-12 10:54:34
N57906,2019-11-10 22:55:13,2019-11-12 10:55:13
N61373,2019-11-10 22:56:12,2019-11-12 10:56:12
N27581,2019-11-10 22:57:45,2019-11-12 10:57:45
N37330,2019-11-10 23:09:33,2019-11-12 11:09:33
N40300,2019-11-10 23:11:50,2019-11-12 11:11:50
