news_id,publish_time,lifespan_end
N61623,2019-11-10 16:01:54,2019-11-12 04:01:54
N24265,2019-11-10 16:02:03,2019-11-12 04:02:03
N28047,2019-11-10 16:02:39,2019-11-12 04:02:39
N45260,2019-11-10 16:03:21,2019-11-12 04:03:21
N1657,2019-11-10 16:03:21,2019-11-12 04:03:21
N12767,2019-11-10 16:03:21,2019-11-12 04:03:21
N27349,2019-11-10 16:03:26,2019-11-12 04:03:26
N40495,2019-11-10 16:03:26,2019-11-12 04:03:26
N4095,2019-11-10 16:03:57,2019-11-12 04:03:57
N30135,2019-11-10 16:04:43,2019-11-12 04:04:43
N52253,2019-11-10 16:04:43,2019-11-12 04:04:43
N36429,2019-11-10 16:05:07,2019-11-12 04:05:07
N990,2019-11-10 16:05:07,2019-11-12 04:05:07
N42614,2019-11-10 16:05:07,2019-11-12 04:05:07
N30345,2019-11-10 16:05:07,2019-11-12 04:05:07
N41506,2019-11-10 16:05:25,2019-11-12 04:05:25
N6056,2019-11-10 16:05:26,2019-11-12 04:05:26
N33964,2019-11-10 16:05:26,2019-11-12 04:05:26
N65236,2019-11-10 16:05:26,2019-11-12 04:05:26
N33848,2019-11-10 16:05:26,2019-11-12 04:05:26
N56193,2019-11-10 16:05:26,2019-11-12 04:05:26
N23254,2019-11-10 16:05:26,2019-11-12 04:05:26
N61359,2019-11-10 16:05:26,2019-11-12 04:05:26
N15462,2019-11-10 16:05:26,2019-11-12 04:05:26
N54988,2019-11-10 16:05:26,2019-11-12 04:05:26
N62570,2019-11-10 16:05:26,2019-11-12 04:05:26
N40889,2019-11-10 16:05:26,2019-11-12 04:05:26
N58450,2019-11-10 16:05:26,2019-11-12 04:05:26
N41842,2019-11-10 16:05:26,2019-11-12 04:05:26
N64787,2019-11-10 16:05:26,2019-11-12 04:05:26
N56598,2019-11-10 16:05:26,2019-11-12 04:05:26
N48759,2019-11-10 16:05:26,2019-11-12 04:05:26
N50469,2019-11-10 16:05:26,2019-11-12 04:05:26
N63550,2019-11-10 16:05:26,2019-11-12 04:05:26
N54482,2019-11-10 16:05:26,2019-11-12 04:05:26
N43338,2019-11-10 16:05:36,2019-11-12 04:05:36
N13130,2019-11-10 16:05:36,2019-11-12 04:05:36
N40110,2019-11-10 16:06:09,2019-11-12 04:06:09
N46258,2019-11-10 16:06:09,2019-11-12 04:06:09
N58478,2019-11-10 16:06:09,2019-11-12 04:06:09
N35535,2019-11-10 16:06:09,2019-11-12 04:06:09
N53214,2019-11-10 16:10:03,2019-11-12 04:10:03
N8957,2019-11-10 16:10:03,2019-11-12 04:10:03
N57132,2019-11-10 16:10:03,2019-11-12 04:10:03
N59436,2019-11-10 16:10:03,2019-11-12 04:10:03
N15761,2019-11-10 16:10:03,2019-11-12 04:10:03
N62212,2019-11-10 16:10:03,2019-11-12 04:10:03
N51241,2019-11-10 16:10:03,2019-11-12 04:10:03
N44422,2019-11-10 16:10:03,2019-11-12 04:10:03
N44815,2019-11-10 16:10:03,2019-11-12 04:10:03
N33123,2019-11-10 16:10:03,2019-11-12 04:10:03
N45660,2019-11-10 16:10:03,2019-11-12 04:10:03
N51633,2019-11-10 16:10:03,2019-11-12 04:10:03
N44818,2019-11-10 16:10:03,2019-11-12 04:10:03
N12800,2019-11-10 16:10:03,2019-11-12 04:10:03
N13816,2019-11-10 16:10:03,2019-11-12 04:10:03
N9139,2019-11-10 16:10:03,2019-11-12 04:10:03
N63538,2019-11-10 16:10:03,2019-11-12 04:10:03
N154,2019-11-10 16:10:03,2019-11-12 04:10:03
N63319,2019-11-10 16:10:03,2019-11-12 04:10:03
N20954,2019-11-10 16:10:03,2019-11-12 04:10:03
N25587,2019-11-10 16:10:03,2019-11-12 04:10:03
N40065,2019-11-10 16:10:03,2019-11-12 04:10:03
N42961,2019-11-10 16:10:03,2019-11-12 04:10:03
N53899,2019-11-10 16:10:03,2019-11-12 04:10:03
N6099,2019-11-10 16:10:03,2019-11-12 04:10:03
N35272,2019-11-10 16:10:03,2019-11-12 04:10:03
N2869,2019-11-10 16:11:06,2019-11-12 04:11:06
N19268,2019-11-10 16:11:25,2019-11-12 04:11:25
N13822,2019-11-10 16:11:40,2019-11-12 04:11:40
N36001,2019-11-10 16:11:40,2019-11-12 04:11:40
N34538,2019-11-10 16:12:34,2019-11-12 04:12:34
N44176,2019-11-10 16:13:32,2019-11-12 04:13:32
N14895,2019-11-10 16:16:00,2019-11-12 04:16:00
N18354,2019-11-10 16:16:02,2019-11-12 04:16:02
N10808,2019-11-10 16:16:02,2019-11-12 04:16:02
N30529,2019-11-10 16:16:04,2019-11-12 04:16:04
N62599,2019-11-10 16:16:48,2019-11-12 04:16:48
N15962,2019-11-10 16:17:03,2019-11-12 04:17:03
N53504,2019-11-10 16:18:56,2019-11-12 04:18:56
N28017,2019-11-10 16:20:31,2019-11-12 04:20:31
N46972,2019-11-10 16:20:46,2019-11-12 04:20:46
N43073,2019-11-10 16:20:46,2019-11-12 04:20:46
N58166,2019-11-10 16:20:46,2019-11-12 04:20:46
N9271,2019-11-10 16:20:46,2019-11-12 04:20:46
N37870,2019-11-10 16:20:46,2019-11-12 04:20:46
N14531,2019-11-10 16:20:46,2019-11-12 04:20:46
N64542,2019-11-10 16:20:46,2019-11-12 04:20:46
N22506,2019-11-10 16:21:01,2019-11-12 04:21:01
N48269,2019-11-10 16:21:01,2019-11-12 04:21:01
N1234,2019-11-10 16:21:01,2019-11-12 04:21:01
N241,2019-11-10 16:22:12,2019-11-12 04:22:12
N11381,2019-11-10 16:22:12,2019-11-12 04:22:12
N56061,2019-11-10 16:22:12,2019-11-12 04:22:12
N52446,2019-11-10 16:22:12,2019-11-12 04:22:12
N5497,2019-11-10 16:22:12,2019-11-12 04:22:12
N31273,2019-11-10 16:22:12,2019-11-12 04:22:12
N9158,2019-11-10 16:22:12,2019-11-12 04:22:12
N47067,2019-11-10 16:22:12,2019-11-12 04:22:12
N3354,2019-11-10 16:24:20,2019-11-12 04:24:20
N21321,2019-11-10 16:24:43,2019-11-12 04:24:43
N40435,2019-11-10 16:28:17,2019-11-12 04:28:17
N13801,2019-11-10 16:29:53,2019-11-12 04:29:53
N36712,2019-11-10 16:29:53,2019-11-12 04:29:53
N51346,2019-11-10 16:29:53,2019-11-12 04:29:53
N32791,2019-11-10 16:29:53,2019-11-12 04:29:53
N5075,2019-11-10 16:29:53,2019-11-12 04:29:53
N43789,2019-11-10 16:29:53,2019-11-12 04:29:53
N7809,2019-11-10 16:29:53,2019-11-12 04:29:53
N61648,2019-11-10 16:29:53,2019-11-12 04:29:53
N43748,2019-11-10 16:29:53,2019-11-12 04:29:53
N60272,2019-11-10 16:29:53,2019-11-12 04:29:53
N40318,2019-11-10 16:29:53,2019-11-12 04:29:53
N22442,2019-11-10 16:29:53,2019-11-12 04:29:53
N23008,2019-11-10 16:29:53,2019-11-12 04:29:53
N26331,2019-11-10 16:29:53,2019-11-12 04:29:53
N20166,2019-11-10 16:30:08,2019-11-12 04:30:08
N35388,2019-11-10 16:31:48,2019-11-12 04:31:48
N18405,2019-11-10 16:31:48,2019-11-12 04:31:48
N20133,2019-11-10 16:31:48,2019-11-12 04:31:48
N29619,2019-11-10 16:31:48,2019-11-12 04:31:48
N32144,2019-11-10 16:31:48,2019-11-12 04:31:48
N27879,2019-11-10 16:34:35,2019-11-12 04:34:35
N63108,2019-11-10 16:35:09,2019-11-12 04:35:09
N13825,2019-11-10 16:36:22,2019-11-12 04:36:22
N39663,2019-11-10 16:36:22,2019-11-12 04:36:22
N21106,2019-11-10 16:36:43,2019-11-12 04:36:43
N55115,2019-11-10 16:37:20,2019-11-12 04:37:20
N16697,2019-11-10 16:37:46,2019-11-12 04:37:46
N38900,2019-11-10 16:38:08,2019-11-12 04:38:08
N34220,2019-11-10 16:38:08,2019-11-12 04:38:08
N7408,2019-11-10 16:38:39,2019-11-12 04:38:39
N51233,2019-11-10 16:39:17,2019-11-12 04:39:17
N56784,2019-11-10 16:43:33,2019-11-12 04:43:33
N64530,2019-11-10 16:45:49,2019-11-12 04:45:49
N10599,2019-11-10 16:45:49,2019-11-12 04:45:49
N37201,2019-11-10 16:48:08,2019-11-12 04:48:08
N6580,2019-11-10 16:48:08,2019-11-12 04:48:08
N49735,2019-11-10 16:48:08,2019-11-12 04:48:08
N59693,2019-11-10 16:48:08,2019-11-12 04:48:08
N12595,2019-11-10 16:49:03,2019-11-12 04:49:03
N9399,2019-11-10 16:50:02,2019-11-12 04:50:02
N26607,2019-11-10 16:50:02,2019-11-12 04:50:02
N53302,2019-11-10 16:50:02,2019-11-12 04:50:02
N27486,2019-11-10 16:50:05,2019-11-12 04:50:05
N7104,2019-11-10 16:50:05,2019-11-12 04:50:05
N13019,2019-11-10 16:50:05,2019-11-12 04:50:05
N62408,2019-11-10 16:52:49,2019-11-12 04:52:49
N55016,2019-11-10 16:52:49,2019-11-12 04:52:49
N54784,2019-11-10 16:54:21,2019-11-12 04:54:21
N23317,2019-11-10 16:54:59,2019-11-12 04:54:59
N46904,2019-11-10 16:54:59,2019-11-12 04:54:59
N63424,2019-11-10 16:56:45,2019-11-12 04:56:45
N5783,2019-11-10 17:01:18,2019-11-12 05:01:18
N35937,2019-11-10 17:06:23,2019-11-12 05:06:23
N51351,2019-11-10 17:07:34,2019-11-12 05:07:34
N51059,2019-11-10 17:10:06,2019-11-12 05:10:06
N46772,2019-11-10 17:10:06,2019-11-12 05:10:06
N3476,2019-11-10 17:11:06,2019-11-12 05:11:06
N7481,2019-11-10 17:11:06,2019-11-12 05:11:06
N707,2019-11-10 17:13:56,2019-11-12 05:13:56
N3992,2019-11-10 17:13:56,2019-11-12 05:13:56
N12254,2019-11-10 17:14:08,2019-11-12 05:14:08
N32841,2019-11-10 17:16:21,2019-11-12 05:16:21
N24301,2019-11-10 17:17:59,2019-11-12 05:17:59
N29241,2019-11-10 17:17:59,2019-11-12 05:17:59
N15830,2019-11-10 17:17:59,2019-11-12 05:17:59
N47035,2019-11-10 17:17:59,2019-11-12 05:17:59
N28578,2019-11-10 17:17:59,2019-11-12 05:17:59
N28204,2019-11-10 17:17:59,2019-11-12 05:17:59
N61572,2019-11-10 17:17:59,2019-11-12 05:17:59
N594,2019-11-10 17:18:05,2019-11-12 05:18:05
N7840,2019-11-10 17:19:47,2019-11-12 05:19:47
N49007,2019-11-10 17:21:15,2019-11-12 05:21:15
N12022,2019-11-10 17:24:03,2019-11-12 05:24:03
N26902,2019-11-10 17:25:31,2019-11-12 05:25:31
N30987,2019-11-10 17:27:29,2019-11-12 05:27:29
N41104,2019-11-10 17:28:09,2019-11-12 05:28:09
N54332,2019-11-10 17:33:43,2019-11-12 05:33:43
N37214,2019-11-10 17:36:38,2019-11-12 05:36:38
N48350,2019-11-10 17:36:38,2019-11-12 05:36:38
N29001,2019-11-10 17:38:07,2019-11-12 05:38:07
N42480,2019-11-10 17:39:11,2019-11-12 05:39:11
N53090,2019-11-10 17:40:24,2019-11-12 05:40:24
N6198,2019-11-10 17:42:06,2019-11-12 05:42:06
N52046,2019-11-10 17:45:03,2019-11-12 05:45:03
N59836,2019-11-10 17:45:09,2019-11-12 05:45:09
N62218,2019-11-10 17:45:49,2019-11-12 05:45:49
N6105,2019-11-10 17:47:24,2019-11-12 05:47:24
N58369,2019-11-10 17:49:09,2019-11-12 05:49:09
N40431,2019-11-10 17:50:46,2019-11-12 05:50:46
N58710,2019-11-10 17:50:46,2019-11-12 05:50:46
N61373,2019-11-10 17:53:39,2019-11-12 05:53:39
N37592,2019-11-10 17:53:39,2019-11-12 05:53:39
N18340,2019-11-10 17:55:32,2019-11-12 05:55:32
N12725,2019-11-10 17:55:32,2019-11-12 05:55:32
N62093,2019-11-10 17:55:32,2019-11-12 05:55:32
N5020,2019-11-10 17:55:41,2019-11-12 05:55:41
N38248,2019-11-10 17:56:33,2019-11-12 05:56:33
N62824,2019-11-10 17:57:13,2019-11-12 05:57:13
N31368,2019-11-10 17:58:02,2019-11-12 05:58:02
N613,2019-11-10 17:58:08,2019-11-12 05:58:08
N26410,2019-11-10 17:59:52,2019-11-12 05:59:52
N26954,2019-11-10 18:00:42,2019-11-12 06:00:42
N17259,2019-11-10 18:07:10,2019-11-12 06:07:10
N39815,2019-11-10 18:09:16,2019-11-12 06:09:16
N13259,2019-11-10 18:10:46,2019-11-12 06:10:46
N47942,2019-11-10 18:10:46,2019-11-12 06:10:46
N45076,2019-11-10 18:10:46,2019-11-12 06:10:46
N62729,2019-11-10 18:12:11,2019-11-12 06:12:11
N52820,2019-11-10 18:12:54,2019-11-12 06:12:54
N37862,2019-11-10 18:19:13,2019-11-12 06:19:13
N50162,2019-11-10 18:23:05,2019-11-12 06:23:05
N2823,2019-11-10 18:23:32,2019-11-12 06:23:32
N48861,2019-11-10 18:23:32,2019-11-12 06:23:32
N55207,2019-11-10 18:23:32,2019-11-12 06:23:32
N22457,2019-11-10 18:23:32,2019-11-12 06:23:32
N3697,2019-11-10 18:23:32,2019-11-12 06:23:32
N48572,2019-11-10 18:23:32,2019-11-12 06:23:32
N43502,2019-11-10 18:23:32,2019-11-12 06:23:32
N10840,2019-11-10 18:23:32,2019-11-12 06:23:32
N48782,2019-11-10 18:23:32,2019-11-12 06:23:32
N59785,2019-11-10 18:23:32,2019-11-12 06:23:32
N15519,2019-11-10 18:23:32,2019-11-12 06:23:32
N47981,2019-11-10 18:23:32,2019-11-12 06:23:32
N52622,2019-11-10 18:23:32,2019-11-12 06:23:32
N26262,2019-11-10 18:23:32,2019-11-12 06:23:32
N64009,2019-11-10 18:23:32,2019-11-12 06:23:32
N52697,2019-11-10 18:23:32,2019-11-12 06:23:32
N57713,2019-11-10 18:23:32,2019-11-12 06:23:32
N12028,2019-11-10 18:23:32,2019-11-12 06:23:32
N3841,2019-11-10 18:23:32,2019-11-12 06:23:32
N20240,2019-11-10 18:23:32,2019-11-12 06:23:32
N57344,2019-11-10 18:23:32,2019-11-12 06:23:32
N55631,2019-11-10 18:23:32,2019-11-12 06:23:32
N41578,2019-11-10 18:23:32,2019-11-12 06:23:32
N41380,2019-11-10 18:23:32,2019-11-12 06:23:32
N32923,2019-11-10 18:23:32,2019-11-12 06:23:32
N16920,2019-11-10 18:23:32,2019-11-12 06:23:32
N18698,2019-11-10 18:23:32,2019-11-12 06:23:32
N63328,2019-11-10 18:23:32,2019-11-12 06:23:32
N30475,2019-11-10 18:23:32,2019-11-12 06:23:32
N20349,2019-11-10 18:23:32,2019-11-12 06:23:32
N58728,2019-11-10 18:23:50,2019-11-12 06:23:50
N30100,2019-11-10 18:23:57,2019-11-12 06:23:57
N24354,2019-11-10 18:24:29,2019-11-12 06:24:29
N16342,2019-11-10 18:30:19,2019-11-12 06:30:19
N60162,2019-11-10 18:30:19,2019-11-12 06:30:19
N31727,2019-11-10 18:30:19,2019-11-12 06:30:19
N51324,2019-11-10 18:30:19,2019-11-12 06:30:19
N57385,2019-11-10 18:34:41,2019-11-12 06:34:41
N5171,2019-11-10 18:36:23,2019-11-12 06:36:23
N57030,2019-11-10 18:36:23,2019-11-12 06:36:23
N30998,2019-11-10 18:36:23,2019-11-12 06:36:23
N3780,2019-11-10 18:36:23,2019-11-12 06:36:23
N12042,2019-11-10 18:36:23,2019-11-12 06:36:23
N27473,2019-11-10 18:36:23,2019-11-12 06:36:23
N59160,2019-11-10 18:36:23,2019-11-12 06:36:23
N13341,2019-11-10 18:36:23,2019-11-12 06:36:23
N3718,2019-11-10 18:36:23,2019-11-12 06:36:23
N58549,2019-11-10 18:36:23,2019-11-12 06:36:23
N6379,2019-11-10 18:36:23,2019-11-12 06:36:23
N43432,2019-11-10 18:36:23,2019-11-12 06:36:23
N17011,2019-11-10 18:36:23,2019-11-12 06:36:23
N64780,2019-11-10 18:36:23,2019-11-12 06:36:23
N54868,2019-11-10 18:36:23,2019-11-12 06:36:23
N22942,2019-11-10 18:36:23,2019-11-12 06:36:23
N51169,2019-11-10 18:36:23,2019-11-12 06:36:23
N40300,2019-11-10 18:36:23,2019-11-12 06:36:23
N32087,2019-11-10 18:36:23,2019-11-12 06:36:23
N36273,2019-11-10 18:36:23,2019-11-12 06:36:23
N47118,2019-11-10 18:36:23,2019-11-12 06:36:23
N59601,2019-11-10 18:37:29,2019-11-12 06:37:29
N34929,2019-11-10 18:37:49,2019-11-12 06:37:49
N48890,2019-11-10 18:38:12,2019-11-12 06:38:12
N19735,2019-11-10 18:38:12,2019-11-12 06:38:12
N61214,2019-11-10 18:38:12,2019-11-12 06:38:12
N55204,2019-11-10 18:38:12,2019-11-12 06:38:12
N55025,2019-11-10 18:38:53,2019-11-12 06:38:53
N7405,2019-11-10 18:38:59,2019-11-12 06:38:59
N27627,2019-11-10 18:38:59,2019-11-12 06:38:59
N29848,2019-11-10 18:40:21,2019-11-12 06:40:21
N53654,2019-11-10 18:41:05,2019-11-12 06:41:05
N17473,2019-11-10 18:42:24,2019-11-12 06:42:24
N50089,2019-11-10 18:44:10,2019-11-12 06:44:10
N52039,2019-11-10 18:46:04,2019-11-12 06:46:04
N25366,2019-11-10 18:48:18,2019-11-12 06:48:18
N51946,2019-11-10 18:48:27,2019-11-12 06:48:27
N36584,2019-11-10 18:49:18,2019-11-12 06:49:18
N55492,2019-11-10 18:49:58,2019-11-12 06:49:58
N5451,2019-11-10 18:50:38,2019-11-12 06:50:38
N53844,2019-11-10 18:53:08,2019-11-12 06:53:08
N27581,2019-11-10 18:56:11,2019-11-12 06:56:11
N57090,2019-11-10 18:56:11,2019-11-12 06:56:11
N33632,2019-11-10 18:56:11,2019-11-12 06:56:11
N55689,2019-11-10 18:56:45,2019-11-12 06:56:45
N43992,2019-11-10 18:56:45,2019-11-12 06:56:45
N45616,2019-11-10 18:56:45,2019-11-12 06:56:45
N21119,2019-11-10 18:56:45,2019-11-12 06:56:45
N28837,2019-11-10 18:56:45,2019-11-12 06:56:45
N3821,2019-11-10 18:56:45,2019-11-12 06:56:45
N61392,2019-11-10 18:56:45,2019-11-12 06:56:45
N5587,2019-11-10 18:56:45,2019-11-12 06:56:45
N33619,2019-11-10 18:56:45,2019-11-12 06:56:45
N20486,2019-11-10 18:56:45,2019-11-12 06:56:45
N5980,2019-11-10 18:56:45,2019-11-12 06:56:45
N57342,2019-11-10 18:56:45,2019-11-12 06:56:45
N2,2019-11-10 18:56:45,2019-11-12 06:56:45
N36336,2019-11-10 18:58:08,2019-11-12 06:58:08
N50939,2019-11-10 18:59:09,2019-11-12 06:59:09
N63992,2019-11-10 18:59:26,2019-11-12 06:59:26
N60414,2019-11-10 19:04:49,2019-11-12 07:04:49
N34950,2019-11-10 19:06:53,2019-11-12 07:06:53
N56209,2019-11-10 19:07:49,2019-11-12 07:07:49
N56431,2019-11-10 19:07:49,2019-11-12 07:07:49
N64497,2019-11-10 19:08:05,2019-11-12 07:08:05
N60298,2019-11-10 19:08:05,2019-11-12 07:08:05
N32311,2019-11-10 19:15:37,2019-11-12 07:15:37
N57853,2019-11-10 19:18:20,2019-11-12 07:18:20
N21900,2019-11-10 19:24:48,2019-11-12 07:24:48
N3734,2019-11-10 19:25:09,2019-11-12 07:25:09
N15095,2019-11-10 19:25:52,2019-11-12 07:25:52
N58572,2019-11-10 19:26:13,2019-11-12 07:26:13
N14491,2019-11-10 19:26:13,2019-11-12 07:26:13
N17140,2019-11-10 19:26:13,2019-11-12 07:26:13
N31180,2019-11-10 19:29:18,2019-11-12 07:29:18
N22360,2019-11-10 19:30:20,2019-11-12 07:30:20
N26608,2019-11-10 19:33:08,2019-11-12 07:33:08
N46373,2019-11-10 19:33:08,2019-11-12 07:33:08
N52389,2019-11-10 19:33:08,2019-11-12 07:33:08
N61229,2019-11-10 19:35:06,2019-11-12 07:35:06
N19164,2019-11-10 19:35:46,2019-11-12 07:35:46
N50270,2019-11-10 19:38:02,2019-11-12 07:38:02
N31370,2019-11-10 19:38:02,2019-11-12 07:38:02
N53888,2019-11-10 19:40:35,2019-11-12 07:40:35
N22900,2019-11-10 19:41:52,2019-11-12 07:41:52
N40776,2019-11-10 19:47:08,2019-11-12 07:47:08
N17301,2019-11-10 19:50:45,2019-11-12 07:50:45
N11336,2019-11-10 19:54:18,2019-11-12 07:54:18
N413,2019-11-10 19:59:05,2019-11-12 07:59:05
N47537,2019-11-10 20:00:37,2019-11-12 08:00:37
N12052,2019-11-10 20:02:22,2019-11-12 08:02:22
N49777,2019-11-10 20:03:21,2019-11-12 08:03:21
N3083,2019-11-10 20:03:21,2019-11-12 08:03:21
N31769,2019-11-10 20:03:21,2019-11-12 08:03:21
N39844,2019-11-10 20:03:21,2019-11-12 08:03:21
N18314,2019-11-10 20:03:21,2019-11-12 08:03:21
N10688,2019-11-10 20:03:21,2019-11-12 08:03:21
N64816,2019-11-10 20:03:21,2019-11-12 08:03:21
N48168,2019-11-10 20:14:07,2019-11-12 08:14:07
N28382,2019-11-10 20:14:07,2019-11-12 08:14:07
N61006,2019-11-10 20:14:07,2019-11-12 08:14:07
N25414,2019-11-10 20:14:07,2019-11-12 08:14:07
N37833,2019-11-10 20:14:07,2019-11-12 08:14:07
N43421,2019-11-10 20:14:07,2019-11-12 08:14:07
N20205,2019-11-10 20:14:07,2019-11-12 08:14:07
N26117,2019-11-10 20:18:46,2019-11-12 08:18:46
N8736,2019-11-10 20:22:24,2019-11-12 08:22:24
N31693,2019-11-10 20:25:49,2019-11-12 08:25:49
N60872,2019-11-10 20:26:36,2019-11-12 08:26:36
N26628,2019-11-10 20:29:26,2019-11-12 08:29:26
N40662,2019-11-10 20:33:56,2019-11-12 08:33:56
N33831,2019-11-10 20:38:31,2019-11-12 08:38:31
N62275,2019-11-10 20:40:04,2019-11-12 08:40:04
N4414,2019-11-10 20:43:52,2019-11-12 08:43:52
N55867,2019-11-10 20:45:04,2019-11-12 08:45:04
N37330,2019-11-10 20:45:04,2019-11-12 08:45:04
N47917,2019-11-10 20:53:27,2019-11-12 08:53:27
N36724,2019-11-10 20:54:41,2019-11-12 08:54:41
N62861,2019-11-10 21:03:34,2019-11-12 09:03:34
N43567,2019-11-10 21:05:54,2019-11-12 09:05:54
N62425,2019-11-10 21:09:24,2019-11-12 09:09:24
N52586,2019-11-10 21:14:01,2019-11-12 09:14:01
N39983,2019-11-10 21:16:23,2019-11-12 09:16:23
N47006,2019-11-10 21:19:23,2019-11-12 09:19:23
N57906,2019-11-10 21:19:45,2019-11-12 09:19:45
N17016,2019-11-10 21:22:12,2019-11-12 09:22:12
N11675,2019-11-10 21:24:08,2019-11-12 09:24:08
N26043,2019-11-10 21:31:11,2019-11-12 09:31:11
N50451,2019-11-10 21:33:23,2019-11-12 09:33:23
N52596,2019-11-10 21:34:47,2019-11-12 09:34:47
N55632,2019-11-10 21:36:04,2019-11-12 09:36:04
N21127,2019-11-10 21:44:38,2019-11-12 09:44:38
N63372,2019-11-10 21:51:20,2019-11-12 09:51:20
N17633,2019-11-10 21:51:20,2019-11-12 09:51:20
N20686,2019-11-10 21:51:50,2019-11-12 09:51:50
N40147,2019-11-10 21:52:06,2019-11-12 09:52:06
N9739,2019-11-10 21:52:48,2019-11-12 09:52:48
N36181,2019-11-10 21:54:59,2019-11-12 09:54:59
N35921,2019-11-10 22:03:49,2019-11-12 10:03:49
N28432,2019-11-10 22:03:49,2019-11-12 10:03:49
N45294,2019-11-10 22:03:49,2019-11-12 10:03:49
N53010,2019-11-10 22:03:49,2019-11-12 10:03:49
N8107,2019-11-10 22:07:10,2019-11-12 10:07:10
N14261,2019-11-10 22:16:39,2019-11-12 10:16:39
N33069,2019-11-10 22:18:48,2019-11-12 10:18:48
N47412,2019-11-10 22:18:48,2019-11-12 10:18:48
N17586,2019-11-10 22:18:48,2019-11-12 10:18:48
N51639,2019-11-10 22:18:48,2019-11-12 10:18:48
N32387,2019-11-10 22:18:48,2019-11-12 10:18:48
N13421,2019-11-10 22:18:48,2019-11-12 10:18:48
N20439,2019-11-10 22:25:34,2019-11-12 10:25:34
N4049,2019-11-10 22:25:34,2019-11-12 10:25:34
N49252,2019-11-10 22:30:24,2019-11-12 10:30:24
N60105,2019-11-10 22:36:16,2019-11-12 10:36:16
N47585,2019-11-10 22:45:44,2019-11-12 10:45:44
N6693,2019-11-10 22:49:24,2019-11-12 10:49:24
N63086,2019-11-10 22:49:24,2019-11-12 10:49:24
N45270,2019-11-10 22:55:34,2019-11-12 10:55:34
N10696,2019-11-10 23:01:49,2019-11-12 11:01:49
N57267,2019-11-10 23:20:05,2019-11-12 11:20:05
N6262,2019-11-10 23:27:55,2019-11-12 11:27:55
N59343,2019-11-10 23:46:02,2019-11-12 11:46:02
N46134,2019-11-10 23:46:02,2019-11-12 11:46:02
N20018,2019-11-10 23:46:02,2019-11-12 11:46:02
N15260,2019-11-10 23:46:02,2019-11-12 11:46:02
N34534,2019-11-10 23:46:02,2019-11-12 11:46:02
N32097,2019-11-10 23:46:02,2019-11-12 11:46:02
N42694,2019-11-10 23:46:02,2019-11-12 11:46:02
N64811,2019-11-10 23:46:02,2019-11-12 11:46:02
N48847,2019-11-10 23:46:02,2019-11-12 11:46:02
N21611,2019-11-10 23:46:02,2019-11-12 11:46:02
N26712,2019-11-10 23:46:02,2019-11-12 11:46:02
N18103,2019-11-10 23:46:02,2019-11-12 11:46:02
N2952,2019-11-10 23:46:02,2019-11-12 11:46:02
N36442,2019-11-10 23:46:02,2019-11-12 11:46:02
N38587,2019-11-10 23:46:02,2019-11-12 11:46:02
N64397,2019-11-10 23:46:02,2019-11-12 11:46:02
N25527,2019-11-10 23:46:02,2019-11-12 11:46:02
N58410,2019-11-10 23:46:02,2019-11-12 11:46:02
N36351,2019-11-10 23:46:02,2019-11-12 11:46:02
N52585,2019-11-10 23:46:02,2019-11-12 11:46:02
N41726,2019-11-10 23:46:02,2019-11-12 11:46:02
N41704,2019-11-10 23:46:02,2019-11-12 11:46:02
N16804,2019-11-10 23:46:02,2019-11-12 11:46:02
N3322,2019-11-10 23:46:02,2019-11-12 11:46:02
N351,2019-11-10 23:51:03,2019-11-12 11:51:03
N40014,2019-11-10 23:51:03,2019-11-12 11:51:03
N19850,2019-11-10 23:52:52,2019-11-12 11:52:52
N14239,2019-11-11 00:02:04,2019-11-12 12:02:04
N11122,2019-11-11 00:02:58,2019-11-12 12:02:58
N16104,2019-11-11 00:09:44,2019-11-12 12:09:44
N61853,2019-11-11 00:09:44,2019-11-12 12:09:44
N47387,2019-11-11 00:21:03,2019-11-12 12:21:03
N57451,2019-11-11 00:21:03,2019-11-12 12:21:03
N58885,2019-11-11 00:23:24,2019-11-12 12:23:24
N3338,2019-11-11 00:23:24,2019-11-12 12:23:24
N51156,2019-11-11 00:25:50,2019-11-12 12:25:50
N56368,2019-11-11 00:32:18,2019-11-12 12:32:18
N39731,2019-11-11 00:36:04,2019-11-12 12:36:04
N37596,2019-11-11 01:05:10,2019-11-12 13:05:10
N61662,2019-11-11 01:13:03,2019-11-12 13:13:03
N50387,2019-11-11 01:13:03,2019-11-12 13:13:03
N37019,2019-11-11 01:17:06,2019-11-12 13:17:06
N50406,2019-11-11 01:17:06,2019-11-12 13:17:06
N1437,2019-11-11 01:17:06,2019-11-12 13:17:06
N20831,2019-11-11 01:17:06,2019-11-12 13:17:06
N25953,2019-11-11 01:17:06,2019-11-12 13:17:06
N16096,2019-11-11 01:17:06,2019-11-12 13:17:06
N38201,2019-11-11 01:17:06,2019-11-12 13:17:06
N10459,2019-11-11 01:17:06,2019-11-12 13:17:06
N38692,2019-11-11 01:21:28,2019-11-12 13:21:28
N25142,2019-11-11 01:23:30,2019-11-12 13:23:30
N2355,2019-11-11 01:30:53,2019-11-12 13:30:53
N47759,2019-11-11 01:34:45,2019-11-12 13:34:45
N22999,2019-11-11 01:37:55,2019-11-12 13:37:55
